Voter_ID,First_Name,Mid_Name,Last_Name,Street,Zipcode,Party,Registered
340,Krystol,Crisanto,KRAMER,664 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
341,Jamarl,Simona,COFFEY,210 REGENT ST,16801,DEM,TRUE
342,Ladonte,Pablo,FELIX,556 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
343,Ivory,Shawntaya,PENA,395 TOLEDO WAY,16801,SOC,TRUE
344,Anup,Dontai,CARDENAS,796 BANKS ST,16801,LIB,TRUE
345,Keria,Linzy,DANIELS,190 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
346,Nathalia,Janecia,ESPINOZA,794 TOLEDO WAY,16801,REP,TRUE
347,Bracken,Aerielle,LEONARD,634 ALMA ST,16801,IND,TRUE
348,Maranda,Ahron,PARRA,508 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
349,Lanai,Keonna,GRAY,643 REGENT ST,16801,IND,TRUE
350,Afifa,Susette,ROBINSON,189 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
351,Marianna,Javion,DECKER,829 SONOMA ST,16801,REP,TRUE
352,Kea,Madelene,BRYAN,766 TOLEDO WAY,16801,DEM,TRUE
353,Clara,Christina,ROBLES,853 SONOMA ST,16801,REP,TRUE
354,Zahava,Bibiana,ZAMORA,403 ALMA ST,16801,DEM,TRUE
355,Thyda,Daquana,WILKERSON,201 TOLEDO WAY,16801,LIB,TRUE
356,Wynn,Neomi,LLOYD,168 REGENT ST,16801,IND,TRUE
357,Rekita,Guthrie,GRAHAM,192 ALMA ST,16801,DEM,TRUE
358,Shanei,Ishaan,BLANCHARD,799 SONOMA ST,16801,DEM,TRUE
359,Nayda,Loran,MCCOY,357 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
360,Fabian,Nicola,MADDEN,892 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
361,Tania,Bhavik,LANDRY,106 BANKS ST,16801,IND,TRUE
362,Jianna,Alaysia,HODGE,232 SONOMA ST,16801,REP,TRUE
363,Kellye,Cornelia,HURST,940 SONOMA ST,16801,DEM,TRUE
364,Joo,Jairus,STEPHENS,336 ALMA ST,16801,REP,TRUE
365,Imani,Lakyndra,CHURCH,251 ALMA ST,16801,DEM,TRUE
366,Hyun,Rielly,DONOVAN,963 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
367,Quantavis,Nicolai,BRUCE,584 BANKS ST,16801,IND,TRUE
368,Mercedees,Latefia,WOODARD,361 TOLEDO WAY,16801,DEM,TRUE
369,Tarelle,Leondre,LIM,435 TOLEDO WAY,16801,REP,TRUE
370,Kellsie,Mihcael,SCHNEIDER,499 ALMA ST,16801,REP,TRUE
371,Yanci,Caycie,MELENDEZ,777 SONOMA ST,16801,IND,TRUE
372,Shalandria,Micole,MELTON,219 TOLEDO WAY,16801,REP,TRUE
373,Torre,Christophe,LAWRENCE,717 REGENT ST,16801,REP,TRUE
374,Lakrisha,Hilton,VO,724 REGENT ST,16801,SOC,TRUE
375,Caresa,Dale,TAPIA,843 BANKS ST,16801,DEM,TRUE
376,Emari,Michaelvincent,GOOD,374 TOLEDO WAY,16801,IND,TRUE
377,Synethia,Kieth,RAY,915 BANKS ST,16801,LIB,TRUE
378,Crawford,Yanette,GEORGE,875 REGENT ST,16801,REP,TRUE
379,Shannelle,Kerra,HOWARD,310 BANKS ST,16801,SOC,TRUE
380,Kasra,Charnae,BRIDGES,211 ALMA ST,16801,IND,TRUE
381,Adalinda,Devon,MORRISON,581 ALMA ST,16801,DEM,TRUE
382,Kenyotta,Edwin,VILLALOBOS,640 ALMA ST,16801,REP,TRUE
383,Gavan,Arron,ESPINOZA,336 SONOMA ST,16801,REP,TRUE
384,Cailie,Shaquanda,LAWRENCE,635 TOLEDO WAY,16801,DEM,TRUE
385,Taler,Jered,BERNAL,843 ALMA ST,16801,DEM,TRUE
386,Etienne,Magali,KELLEY,720 SONOMA ST,16801,IND,TRUE
387,Ronnie,Tarelle,FIGUEROA,769 ALMA ST,16801,REP,TRUE
388,Inesha,Zasha,ROWE,640 ALMA ST,16801,DEM,TRUE
389,Taze,Pasha,LIU,781 BANKS ST,16801,DEM,TRUE
390,Travina,Torre,FRIEDMAN,537 BANKS ST,16801,REP,TRUE
391,Juanpedro,Charelle,ALI,967 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
392,Jessenia,Alonzo,CURRY,221 SONOMA ST,16801,SOC,TRUE
393,Deondrea,Adiana,WARE,984 ALMA ST,16801,LIB,TRUE
394,Augusta,Stanley,NEAL,673 BANKS ST,16801,LIB,TRUE
395,Janeen,Kaiulani,MORAN,672 REGENT ST,16801,REP,TRUE
396,Shamari,Nijia,HOLLAND,612 REGENT ST,16801,LIB,TRUE
397,Charmaigne,Marlet,POPE,685 REGENT ST,16801,REP,TRUE
398,Rashiem,Munirah,MONROE,722 BANKS ST,16801,REP,TRUE
399,Simmon,Jamarra,KLEIN,930 SONOMA ST,16801,REP,TRUE
400,Sharone,Anacecilia,MORSE,907 SONOMA ST,16801,IND,TRUE
401,Jensen,Allessandra,ROBINSON,804 REGENT ST,16801,DEM,TRUE
402,Gittel,Mackenzy,HOLLOWAY,596 ALEMANY BLVD OFF RAMP,16801,LIB,TRUE
403,Corneisha,Monte,PARK,280 BANKS ST,16801,DEM,TRUE
404,Bogar,Jozie,CASTRO,372 SONOMA ST,16801,REP,TRUE
405,Erich,Aldrin,SANCHEZ,416 REGENT ST,16801,DEM,TRUE
406,Zakiyah,Joellyn,BERGER,626 TOLEDO WAY,16801,IND,TRUE
407,Sherrita,Skylor,ARNOLD,759 ALMA ST,16801,LIB,TRUE
408,Ranessa,Yanette,AUSTIN,815 REGENT ST,16801,SOC,TRUE
409,Dae,Derryck,MADDEN,661 SONOMA ST,16801,REP,TRUE
410,Arnecia,Ladell,BISHOP,435 REGENT ST,16801,IND,TRUE
411,Brytne,Mery,COBB,783 TOLEDO WAY,16801,DEM,TRUE
412,Jadarius,Rosalind,FISCHER,144 SONOMA ST,16801,DEM,TRUE
413,Konesha,Delta,SCHAEFER,597 TOLEDO WAY,16801,SOC,TRUE
414,Lashae,Margot,HALE,651 BANKS ST,16801,REP,TRUE
415,Kenda,Tajuan,KNOX,917 REGENT ST,16801,IND,TRUE
416,Syrena,Dresden,NIXON,187 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
417,Quillan,Nikoli,VILLEGAS,337 REGENT ST,16801,DEM,TRUE
418,Dashay,Alexius,GIBBS,943 REGENT ST,16801,REP,TRUE
419,Larae,Dairon,SHORT,964 REGENT ST,16801,REP,TRUE
420,Vikash,Alyshia,BUSH,131 ALMA ST,16801,SOC,TRUE
421,Lynn,Jerman,STEVENSON,194 SONOMA ST,16801,REP,TRUE
422,Indigo,Jaynie,CISNEROS,356 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
423,Garen,Shaindel,JOHNS,593 BANKS ST,16801,SOC,TRUE
424,Briar,Kaylah,BARRON,183 BANKS ST,16801,IND,TRUE
425,Jailyn,Brytanie,CHERRY,637 SONOMA ST,16801,LIB,TRUE
426,Romel,Kamillia,STONE,783 REGENT ST,16801,DEM,TRUE
427,Colleen,Rahel,MYERS,569 REGENT ST,16801,SOC,TRUE
428,Alexcia,Deepak,COLEMAN,990 ALMA ST,16801,REP,TRUE
429,Saul,Precyous,COBB,311 BANKS ST,16801,IND,TRUE
430,Etty,Aramis,FITZPATRICK,651 BANKS ST,16801,DEM,TRUE
431,Laruen,Chantee,HUDSON,628 REGENT ST,16801,IND,TRUE
432,Cally,Susi,RUSSO,921 ALMA ST,16801,REP,TRUE
433,Hezekiah,Kane,HENRY,847 BANKS ST,16801,DEM,TRUE
434,Linus,Lavita,HALEY,947 TOLEDO WAY,16801,REP,TRUE
435,Faron,Nina,STANTON,275 TOLEDO WAY,16801,SOC,TRUE
436,Ram,Shemekia,NOLAN,618 TOLEDO WAY,16801,REP,TRUE
437,Kolton,Carlon,PENA,504 ALMA ST,16801,REP,TRUE
438,Theodoro,Jenne,DEJESUS,509 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
439,Angeliki,Karrington,CALDWELL,608 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
440,Shane,Fredrik,PEARSON,549 BANKS ST,16801,LIB,TRUE
441,Noe,Chaddrick,PARKS,175 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
442,Hillery,Niloofar,ROBERTSON,262 ALMA ST,16801,SOC,TRUE
443,Darvin,Janos,OCONNELL,803 SONOMA ST,16801,IND,TRUE
444,Jarrell,Delante,BOWEN,386 REGENT ST,16801,REP,TRUE
445,Cerra,Landen,BEARD,741 SONOMA ST,16801,IND,TRUE
446,Jazamine,Augustine,STARK,840 ALMA ST,16801,DEM,TRUE
447,Denny,Cecilee,DONALDSON,457 TOLEDO WAY,16801,LIB,TRUE
448,Kenyanna,Chie,RASMUSSEN,511 ALMA ST,16801,SOC,TRUE
449,Lue,Ayelet,SANTIAGO,295 REGENT ST,16801,DEM,TRUE
450,Fabiola,Rayne,DOUGLAS,777 ALMA ST,16801,DEM,TRUE
451,Lekendra,Shaynee,BLANCHARD,732 REGENT ST,16801,SOC,TRUE
452,Latona,Azita,MYERS,892 REGENT ST,16801,REP,TRUE
453,Krishanna,Cedar,WILEY,154 REGENT ST,16801,DEM,TRUE
454,Jessyca,Darlin,MATTHEWS,881 TOLEDO WAY,16801,IND,TRUE
455,Khalfani,Stephano,VELEZ,974 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
456,Janette,Whitney,KHAN,215 REGENT ST,16801,REP,TRUE
457,Katrina,Renea,JENKINS,265 BANKS ST,16801,DEM,TRUE
458,Kamen,Zury,NIELSEN,371 BANKS ST,16801,REP,TRUE
459,Toren,Kadeisha,BENTLEY,771 REGENT ST,16801,DEM,TRUE
460,Argelia,Michaelene,FORD,822 ALMA ST,16801,LIB,TRUE
461,Jahan,Jaden,MATTHEWS,531 BANKS ST,16801,DEM,TRUE
462,Niesha,Jackelynn,HOLT,976 REGENT ST,16801,REP,TRUE
463,Nikeya,Tristine,RICE,799 BANKS ST,16801,DEM,TRUE
464,Virgil,Taryn,LAWRENCE,740 SONOMA ST,16801,REP,TRUE
465,Reiner,Tyrek,REID,633 ALMA ST,16801,REP,TRUE
466,Celisse,Anthon,DORSEY,476 SONOMA ST,16801,REP,TRUE
467,Marisol,Kysha,GLOVER,333 REGENT ST,16801,DEM,TRUE
468,Shamal,Chukwuma,GRAHAM,796 ALMA ST,16801,LIB,TRUE
469,Carine,Nafisah,LOWERY,976 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
470,Diedre,Nakia,RUBIO,758 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
471,Devanee,Cherrelle,LANG,847 REGENT ST,16801,DEM,TRUE
472,Gerome,Maquita,BENTLEY,297 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
473,Janisse,Sohrab,SAVAGE,505 BANKS ST,16801,IND,TRUE
474,Dantavius,Wade,PARRA,896 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
475,Gared,Kanya,HUNT,502 ALMA ST,16801,DEM,TRUE
476,Neiman,Karlisa,ENRIQUEZ,144 ALMA ST,16801,DEM,TRUE
477,Shantavia,Lacrecia,BRADFORD,268 BANKS ST,16801,IND,TRUE
478,Shavonte,Kurstyn,FOWLER,585 TOLEDO WAY,16801,IND,TRUE
479,Chevy,Tiffanny,LEWIS,955 ALMA ST,16801,IND,TRUE
480,Ward,Anyea,DICKSON,885 REGENT ST,16801,DEM,TRUE
481,Angelena,Arlyn,MCCLURE,112 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
482,Vaneisha,Jaimie,PARRISH,608 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
483,Kayleb,Ellyse,TAYLOR,407 REGENT ST,16801,IND,TRUE
484,Bryse,Eitan,MIDDLETON,447 BANKS ST,16801,REP,TRUE
485,Dorianne,Deven,FINLEY,461 ALMA ST,16801,IND,TRUE
486,Rayfield,Mariateresa,SCOTT,649 ALEMANY BLVD OFF RAMP,16801,LIB,TRUE
487,Shaquon,Satira,COLON,417 SONOMA ST,16801,REP,TRUE
488,Arash,Lindsie,PHELPS,992 ALMA ST,16801,SOC,TRUE
489,Sairah,Mishay,MCFARLAND,841 ALMA ST,16801,DEM,TRUE
490,Tobie,Anachristina,ROSE,776 SONOMA ST,16801,DEM,TRUE
491,Timmeka,Jerremy,POWERS,103 ALMA ST,16801,REP,TRUE
492,Nira,Shontia,WHEELER,886 SONOMA ST,16801,REP,TRUE
493,Tyshia,Shadi,THORNTON,382 BANKS ST,16801,IND,TRUE
494,Levy,Gurjot,THOMPSON,174 BANKS ST,16801,DEM,TRUE
495,Jd,Ama,MASON,346 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
496,Keyshawn,Julio,BANKS,244 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
497,Haden,Alexzandra,MORA,172 ALMA ST,16801,IND,TRUE
498,Blimie,Shelby,FERGUSON,783 BANKS ST,16801,DEM,TRUE
499,Percell,Kalvin,ORTIZ,170 REGENT ST,16801,SOC,TRUE
500,Tarae,Danton,ZAVALA,368 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
501,Carson,Jessican,BALLARD,856 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
502,Toddrick,Lando,HENSLEY,387 ALEMANY BLVD OFF RAMP,16801,LIB,TRUE
503,Martia,Pheng,PERKINS,407 ALMA ST,16801,DEM,TRUE
504,Rashawn,Marylou,CAMERON,547 TOLEDO WAY,16801,IND,TRUE
505,Carmelle,Rondell,RIVERA,369 TOLEDO WAY,16801,REP,TRUE
506,Kevork,Marquice,BARNES,932 BANKS ST,16801,LIB,TRUE
507,Katharine,Estephania,CISNEROS,293 ALMA ST,16801,IND,TRUE
508,Aden,Conor,SIERRA,501 REGENT ST,16801,REP,TRUE
509,Justo,Mystie,TATE,262 ALMA ST,16801,SOC,TRUE
510,Ezra,Saranda,BRADFORD,853 BANKS ST,16801,REP,TRUE
511,Rawan,Maple,ODOM,693 SONOMA ST,16801,IND,TRUE
512,Shavonn,Janika,PORTER,768 ALMA ST,16801,REP,TRUE
513,Anisah,Mandi,KELLER,475 REGENT ST,16801,DEM,TRUE
514,Rafel,Darryl,ARIAS,653 ALMA ST,16801,IND,TRUE
515,Tanina,Kyoko,ELLIOTT,418 REGENT ST,16801,REP,TRUE
516,Joseluis,Nesreen,WOLFE,667 ALMA ST,16801,DEM,TRUE
517,Eilene,Briana,REED,343 ALMA ST,16801,DEM,TRUE
518,Lilith,Jericha,WEST,809 SONOMA ST,16801,SOC,TRUE
519,Codee,Kristinia,VILLEGAS,207 SONOMA ST,16801,LIB,TRUE
520,Aprille,Andrian,NASH,931 REGENT ST,16801,SOC,TRUE
521,Kelsa,Endy,WALTERS,960 TOLEDO WAY,16801,SOC,TRUE
522,Sutton,Shadiyah,JAMES,338 ALMA ST,16801,SOC,TRUE
523,Cynthea,Kervens,BOND,983 ALMA ST,16801,DEM,TRUE
524,Geroge,Florentina,GRIFFIN,779 ALMA ST,16801,DEM,TRUE
525,Antoinne,Tawnia,BUTLER,825 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
526,Juluis,Alondo,HILL,117 SONOMA ST,16801,DEM,TRUE
527,Kolawole,Mathilde,WALLER,995 SONOMA ST,16801,IND,TRUE
528,Shyam,Tanasha,VALENCIA,694 BANKS ST,16801,REP,TRUE
529,Sulaiman,Kwana,STEPHENS,643 REGENT ST,16801,LIB,TRUE
530,Nishant,Maximillion,NEWTON,355 SONOMA ST,16801,REP,TRUE
531,Natasja,Marvina,YU,206 REGENT ST,16801,IND,TRUE
532,Steven,Samiya,SHAFFER,310 BANKS ST,16801,LIB,TRUE
533,Marily,Kaden,MOSLEY,978 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
534,Jamia,Takeisha,SCHAEFER,620 REGENT ST,16801,DEM,TRUE
535,Shalamar,Inocencio,MCINTOSH,539 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
536,Rino,Taylin,ANDERSEN,943 ALMA ST,16801,IND,TRUE
537,Drey,Madina,BARRERA,229 SONOMA ST,16801,DEM,TRUE
538,Quantasia,Nader,GREGORY,430 ALMA ST,16801,LIB,TRUE
539,Narmeen,Meguel,WARNER,443 TOLEDO WAY,16801,IND,TRUE
540,Antwoine,Bryttani,LARSEN,751 BANKS ST,16801,DEM,TRUE
541,Russ,Tierah,RICHARDSON,997 SONOMA ST,16801,IND,TRUE
542,Shadreka,Mario,WATKINS,642 BANKS ST,16801,SOC,TRUE
543,Tiffiany,Dorien,CISNEROS,386 TOLEDO WAY,16801,DEM,TRUE
544,Shareka,Breton,BEASLEY,472 ALMA ST,16801,SOC,TRUE
545,Sandi,Daaron,ODOM,764 ALMA ST,16801,DEM,TRUE
546,Conny,Anja,POPE,160 ALMA ST,16801,DEM,TRUE
547,Brennon,Payge,HALE,760 TOLEDO WAY,16801,LIB,TRUE
548,Secoya,Zacchary,SOLOMON,747 REGENT ST,16801,DEM,TRUE
549,Rebeccah,Selma,NOVAK,857 SONOMA ST,16801,LIB,TRUE
550,Leomar,Jenaye,FLYNN,367 BANKS ST,16801,SOC,TRUE
551,Davante,Estevon,CLAY,173 ALEMANY BLVD OFF RAMP,16801,REP,TRUE
552,Fransico,Jarvis,STEIN,448 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
553,Tennyson,Candie,ROMERO,324 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
554,Chaneka,Xeng,MATA,479 ALMA ST,16801,REP,TRUE
555,Stephannie,Abony,JORDAN,936 SONOMA ST,16801,IND,TRUE
556,Ezinne,Kylen,RIVERS,513 ALMA ST,16801,IND,TRUE
557,Andretta,Chelesea,ANTHONY,488 ALMA ST,16801,SOC,TRUE
558,Jozlynn,Trevelle,GREER,535 TOLEDO WAY,16801,SOC,TRUE
559,Amiel,Braylan,WATTS,588 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
560,Sparkles,Charmaine,DOMINGUEZ,460 SONOMA ST,16801,LIB,TRUE
561,Lavetta,Eran,CORDOVA,171 ALMA ST,16801,IND,TRUE
562,Nija,Shakerra,MCCANN,678 TOLEDO WAY,16801,REP,TRUE
563,Connery,Felicia,ROBERTS,952 ALMA ST,16801,LIB,TRUE
564,Victoriana,Lakeyia,DYER,500 ALMA ST,16801,IND,TRUE
565,Magdeline,Jannah,KIRBY,514 REGENT ST,16801,DEM,TRUE
566,Yunus,Adrien,CLARKE,750 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
567,Delores,Adama,WILKERSON,524 BANKS ST,16801,DEM,TRUE
568,Quentin,Annalese,PACHECO,166 BANKS ST,16801,IND,TRUE
569,Annissa,Latonja,LOVE,683 REGENT ST,16801,LIB,TRUE
570,Lacoya,Sarai,YANG,640 SONOMA ST,16801,REP,TRUE
571,Bethanee,Tasean,FARLEY,812 BANKS ST,16801,REP,TRUE
572,Emmylou,Omotayo,REED,796 TOLEDO WAY,16801,IND,TRUE
573,Kayia,Dickson,FOWLER,878 REGENT ST,16801,REP,TRUE
574,Karel,Maxx,WALLS,241 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
575,Neidy,Arlington,SWEENEY,153 REGENT ST,16801,SOC,TRUE
576,Kevin,Lelani,POPE,653 TOLEDO WAY,16801,IND,TRUE
577,Shakenya,Niki,PARKER,473 ALEMANY BLVD OFF RAMP,16801,LIB,TRUE
578,Aysia,Isaih,RICHARDS,567 TOLEDO WAY,16801,SOC,TRUE
579,Doreen,Madelyn,HOLLAND,725 BANKS ST,16801,IND,TRUE
580,Gissel,Kellsey,GARRETT,140 BANKS ST,16801,DEM,TRUE
581,Damarion,Freedom,WEST,999 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
582,Dravon,Soledad,PORTILLO,498 SONOMA ST,16801,DEM,TRUE
583,Weldon,Tasha,BRANCH,770 REGENT ST,16801,DEM,TRUE
584,Telena,Zak,SINGLETON,526 SONOMA ST,16801,REP,TRUE
585,Jaran,Kandra,HARVEY,907 ALMA ST,16801,DEM,TRUE
586,Shalecia,Rami,PORTER,276 ALMA ST,16801,LIB,TRUE
587,Nanette,Laurencia,PECK,218 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
588,Shakeela,Breyden,PENNINGTON,676 SONOMA ST,16801,DEM,TRUE
589,Charlesha,Tyshea,HERRING,298 ALMA ST,16801,IND,TRUE
590,Preethi,Per,WIGGINS,844 SONOMA ST,16801,DEM,TRUE
591,Sabre,Karina,CONNER,840 REGENT ST,16801,LIB,TRUE
592,Cisco,Julius,NASH,226 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
593,Kenson,Johneshia,SCHULTZ,279 TOLEDO WAY,16801,REP,TRUE
594,Faith,Vannesa,SOLOMON,536 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
595,Chentel,Jafar,SIMPSON,645 ALMA ST,16801,REP,TRUE
596,Mickala,Josue,HALL,754 BANKS ST,16801,IND,TRUE
597,Stephanye,Janae,CRAIG,987 REGENT ST,16801,DEM,TRUE
598,Tylisha,Cintia,OLIVER,576 REGENT ST,16801,IND,TRUE
599,Kisa,Parnell,IBARRA,276 REGENT ST,16801,REP,TRUE
600,Cati,Alysa,ANTHONY,851 REGENT ST,16801,LIB,TRUE
601,Zenaida,Zoila,MOODY,757 SONOMA ST,16801,DEM,TRUE
602,Susan,Shalayne,ODONNELL,871 ALMA ST,16801,DEM,TRUE
603,Johan,Auria,KNAPP,884 ALEMANY BLVD OFF RAMP,16801,LIB,TRUE
604,Porcia,Frieda,MACK,529 SONOMA ST,16801,DEM,TRUE
605,Mikkia,Julian,GENTRY,294 SONOMA ST,16801,SOC,TRUE
606,Jilliane,Lidia,BARAJAS,828 REGENT ST,16801,IND,TRUE
607,Katina,Deng,SCHWARTZ,651 BANKS ST,16801,REP,TRUE
608,Kace,Jackson,SHELTON,216 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
609,Kandis,Devani,SHERMAN,425 TOLEDO WAY,16801,REP,TRUE
610,Umair,Raylena,GUERRA,241 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
611,Laterrance,Tasheika,CONNER,698 TOLEDO WAY,16801,REP,TRUE
612,Venessa,Chason,STOUT,267 TOLEDO WAY,16801,REP,TRUE
613,Cailee,Kadi,ARROYO,915 BANKS ST,16801,REP,TRUE
614,Kailen,River,FOSTER,369 REGENT ST,16801,DEM,TRUE
615,Nacole,Gus,PAYNE,758 TOLEDO WAY,16801,SOC,TRUE
616,Dywane,Jordon,CRUZ,656 REGENT ST,16801,DEM,TRUE
617,Decarlo,Virgen,MILLS,567 SONOMA ST,16801,DEM,TRUE
618,Cicely,Dwana,BLACKBURN,597 BANKS ST,16801,REP,TRUE
619,Yamaira,Alexader,HARMON,349 BANKS ST,16801,DEM,TRUE
620,Shykia,Alianna,MCCARTY,664 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
621,Slater,Tabius,JARAMILLO,792 BANKS ST,16801,REP,TRUE
622,Chardonnay,Jovona,BUCKLEY,950 ALEMANY BLVD OFF RAMP,16801,SOC,TRUE
623,Shelita,Kenneth,VELASQUEZ,554 BANKS ST,16801,IND,TRUE
624,Malachi,Solomon,MONTOYA,889 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
625,Derrika,Callye,COOPER,153 TOLEDO WAY,16801,DEM,TRUE
626,Jaymie,Esther,ROGERS,306 SONOMA ST,16801,LIB,TRUE
627,Madaline,Elana,MCINTOSH,812 ALMA ST,16801,IND,TRUE
628,Demarrius,Curtis,VALENTINE,844 ALMA ST,16801,DEM,TRUE
629,Timisha,Kyung,MICHAEL,652 SONOMA ST,16801,IND,TRUE
630,Caison,Arlett,COLLIER,965 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
631,Tarik,Johnpaul,HUNT,904 BANKS ST,16801,DEM,TRUE
632,Timmie,Areli,EVERETT,685 REGENT ST,16801,REP,TRUE
633,Zoie,Dennie,DUFFY,805 SONOMA ST,16801,DEM,TRUE
634,Memory,Quintara,PENA,451 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
635,Quinteria,Rashawn,ALEXANDER,888 TOLEDO WAY,16801,SOC,TRUE
636,Jadi,Steadman,FIGUEROA,597 SONOMA ST,16801,LIB,TRUE
637,Ruston,Verity,LARA,114 ALEMANY BLVD OFF RAMP,16801,DEM,TRUE
638,Jacki,Lev,DAVIS,250 ALMA ST,16801,DEM,TRUE
639,Deyci,Kenicia,FUENTES,110 TOLEDO WAY,16801,DEM,TRUE
640,Jalyssia,Scotland,ANDERSON,801 BANKS ST,16801,REP,TRUE
641,Geronimo,Polly,WIGGINS,573 BANKS ST,16801,SOC,TRUE
642,Krishanna,Keegan,SINGH,526 REGENT ST,16801,IND,TRUE
643,Nnamdi,Blas,STEVENSON,587 REGENT ST,16801,IND,TRUE
644,Dollie,Ivo,SOSA,343 ALMA ST,16801,DEM,TRUE
645,Tyneshia,Shakedra,PARKS,322 ALMA ST,16801,SOC,TRUE
646,Angalina,Apostolos,WILLIAMS,118 ALMA ST,16801,REP,TRUE
647,Blaze,Lakeisha,BELL,258 TOLEDO WAY,16801,DEM,TRUE
648,Ralph,Shakeena,HUERTA,358 REGENT ST,16801,REP,TRUE
649,Macy,Reynol,MYERS,801 SONOMA ST,16801,DEM,TRUE
650,Britaney,Kenyatta,HULL,644 REGENT ST,16801,IND,TRUE
651,Joan,Nekita,DUARTE,305 REGENT ST,16801,LIB,TRUE
652,Cory,Michelina,OWEN,503 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
653,Angele,Ryanna,SELLERS,111 SONOMA ST,16801,REP,TRUE
654,Lester,Meka,OBRIEN,981 BANKS ST,16801,LIB,TRUE
655,Thelonious,Michiko,ACEVEDO,139 SONOMA ST,16801,DEM,TRUE
656,Arden,Kimara,REYNOLDS,467 ALMA ST,16801,IND,TRUE
657,Emmaly,Nickole,MANNING,940 ALMA ST,16801,REP,TRUE
658,Kemal,Deeanna,MAYNARD,545 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
659,Karlea,Glendy,ACEVEDO,531 REGENT ST,16801,DEM,TRUE
660,Curt,Candy,KNOX,792 BANKS ST,16801,REP,TRUE
661,Rola,Tiah,NEWMAN,486 ALMA ST,16801,REP,TRUE
662,Keshara,Daesha,COLON,680 ALEMANY BLVD OFF RAMP,16801,IND,TRUE
663,Lakeya,Lizete,PRUITT,402 SONOMA ST,16801,DEM,TRUE
664,Hogan,Genisis,JENNINGS,348 BANKS ST,16801,DEM,TRUE
665,Tymika,Sharlynn,NIXON,993 REGENT ST,16801,REP,TRUE
666,Clarita,Alicha,CHANDLER,732 TOLEDO WAY,16801,SOC,TRUE
667,Tasheika,Taliah,MANNING,116 BANKS ST,16801,REP,TRUE
668,Rory,Lizeth,LOWE,716 TOLEDO WAY,16801,SOC,TRUE
669,Sherrelle,Nitzia,MCGUIRE,132 TOLEDO WAY,16801,DEM,TRUE
670,Kerstyn,Rickeya,LINDSEY,138 BANKS ST,16801,DEM,TRUE
671,Kirsten,Claritza,MCINTYRE,700 BANKS ST,16801,REP,TRUE
672,Denny,Felicia,DECKER,290 SONOMA ST,16801,REP,TRUE
673,Ronette,Jennice,CAMERON,553 ALMA ST,16801,DEM,TRUE
674,Lynnae,Segundo,GILBERT,250 SONOMA ST,16801,REP,TRUE
675,Marquelle,Marqueis,CALDWELL,243 SONOMA ST,16801,REP,TRUE
676,Azael,Devaris,LEVY,894 SONOMA ST,16801,IND,TRUE
677,Lashanae,Amani,MOLINA,220 BANKS ST,16801,IND,TRUE
678,Raschad,Lorah,WALKER,888 TOLEDO WAY,16801,IND,TRUE
